Paper_ID,Assigned to,Title,Lead author,Year,Journal,Time of year,Spatial_scale,Country,Continent,Taxonomic scope,Species,Taxonomic_group,Quarry Species,Offtake_type,Hunting regime,Population_Model,Comparison,Demographic_impact,Demographic_data_used,Harvest_data_used,Hunting_characteristics,Hunting_Bias,Effect,Synopsis,Carry-over,Discussion_Cat,Effect_Synopsis,Demographic_Direction,Bias_Direction,Hunter_skill,Skill_consequence,Notes,Paper_Retained
M158,Liam,Population and Harvest Dynamics of Midcontinent Sandhill Cranes,"Pearse, AT.",2020,Journal of Wildlife Management,NA,Flyway,Multiple,North America,single-species,Antigone canadensis,Crane,Yes,Direct harvest,recreational hunting,Yes,Annual,Abundance,All,Harvest rate,NA,NA,NA,Used CMR data along with population and juvenile counts to build a population matrix model of the mid-continent Sandhill Crane population. Found an average annual pop growth rate of 0.9% whilst harvest has increased 1.8% annually. Estimated annual survival rates required modest adjustments so tjhat modelled growth data matched the observed trends. Found that harvest rates could be up to 6.6% if harvest was additive to natural mortality and 11.3% if harvest rates compensated for natural mortality. Evidence suggested hunting mortality mostly additive. Harvest rates have increased in recent years up to 6.5% - close to maximum sustainable harvest if mortality additive. Differential harvest rates of segments of the population derived from differential hunting exposure could lead to unsustainable harvest for greater sandhill cranes (A. c. tabida) in two segements however overall the population has been managed sustainably.,No,Abun,No,None,NA,NA,NA,Just an overall population model that suggests at the flyway level that harvest has been managed sustainably.,Yes
M159,Liam,Factors Influencing Survival of Canada Geese Breeding in Southern Quebec,"Pilotte, C.",2014,Journal of Wildlife Management,NA,Regional,Canada,North America,single-species,Branta canadensis,Geese,Yes,Direct harvest,recreational hunting,Yes,Regional,Survival,CMR,Harvest rate,NA,Age bias,Bias,Used CMR data to estimate survival rates of temperate breeding canada geese by age class. Survival was similar for juveniles and adults (0.82) but slightly lower for yearlings (0.76) - possibly due to differential space use by yearlings and family groups. A greater proportion of birds harvested in Quebec (41% vs. 30%) were juveniles whilst yearlings represented a greater proportion of the harvest in the United States (32% vs. 52%). Adults represented the lowest proportion of recoveries in both regions (27% and 18% in Quebec and the US respectively). The majority of adults recovered were two year old birds.,No,HD,Yes,None,immature,NA,NA,Overall variation in spatial distribution of harvest between age classes. Younger birds more likely to be harvested regardless of location. Also found no effect of body condition on survival - not related to harvest probability just annual survival.,Yes
M160,Aim<e9>e,Declining winter survival and fitness implications associated with latitudinal distribution in Norwegian Greylag Geese Anser anser,"Pistorius, PA.",2006,Ibis,Migration,Regional,Norway,Europe,single-species,Anser anser,Geese,Yes,Direct harvest,recreational hunting,Yes,Site: Shooting vs non-shooting,Survival,CMR,Bag total,Bag limits,Age bias,Negative,"no significant age or sex effect, significant decline survival with increase bag count, hunting primary morality source in summer",No,Surv,Yes,Negative,None,NA,NA,NA,Yes
M162,Aim<e9>e,"The importance of hunting pressure, habitat preference and life history for population trends of breeding waterbirds in Finland","Poysa, H.",2013,European Journal of Wildlife Research,NA,Regional,Finalnd and Europe level,Europe,multi-species,16 species,Duck,Yes,Direct harvest,recreational hunting,No,Site: Shooting vs non-shooting,Abundance,Population count,Harvest rate,Bag limits,NA,Negative,"hunting pressure had negative effect on trends, but is compensated for in later study period where smaller national hunting bags. Highest huntin gpressure, lowerst slopes of pop trend, suggest hunting pressure influencing pop growth",No,Abun,Yes,Negative,NA,NA,NA,NA,Yes
M163,Aim<e9>e,"Drivers of breeding numbers in a long-distance migrant, the Garganey (Anas querquedula): effects of climate and hunting pressure","Poysa, H.",2014,Journal of Ornithology,Breeding (carry-over),National,Finland,Europe,single-species,Anas querquedula,Duck,Yes,Direct harvest,recreational hunting,No,Annual,Abundance,Population count,Bag total,Bag limits,NA,NA,"local hunting impact no apparent impact on population abundance, primarily driven by climate",No,Abun,No,Neutral,NA,NA,NA,NA,Yes
M164,Aim<e9>e,"Survival of Cackling Canada Geese, 1982-1988","Raveling, DC.",1992,Journal of Wildlife Management,Overwinter,Regional,USA,North America,single-species,Branta canadensis minima,Geese,Yes,Direct harvest,recreational hunting,Yes,Season: Shooting vs non-shooting,Survival,CMR,NA,NA,NA,NA,comparison of years with and without shooting show no difference in mean adult survival,No,Sur,No,Neutral,NA,NA,NA,NA,Yes
M165,Aim<e9>e,Band reporting rates of mallards in the Mississippi alluvial valley,"Reinecke, KJ.",1992,Journal of Wildlife Management,Overwinter,Regional,USA,North America,single-species,Anas platyrhynchos,Duck,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,NA,NA,NA,repororying rate of transmitter tags lower or increased mortality risk in transmitter tagged birds,No,Mort,Yes,Negative,transmitter,NA,NA,NA,Yes
M166,Aim<e9>e,Effect of hunting on annual survival of Canada geese in Utah,"Rexstad, EA.",1992,Journal of Wildlife Management,Overwinter,Regional,USA,North America,single-species,Branta cenadensis moffitti,Geese,Yes,Direct harvest,recreational hunting,Yes,Season: Shooting vs non-shooting,Survival,CMR,banded recovery,all/combination,Age bias,Neutral,"no relationship daily bag limit and opening date on survival, weak association with seaon length - lower survival longer season, marginally stronger effect on juv survival",No,Surv,Yes,Negative,Season_length,NA,NA,NA,Yes
M167,Aim<e9>e,Lack of sex-selectivity in harvest of mallards under the point system,"Rexstad, EA.",1991,Journal of Wildlife Management,Overwinter,Regional,USA,North America,single-species,Anas platyrhynchos,Duck,Yes,Direct harvest,recreational hunting,No,Site: Shooting vs non-shooting,NA,CMR,banded recovery,all/combination,Sex bias,Bias,comparison of hunting methods - point system = no difference in hunting pressure on male and female mallards,No,HR,No,Neutral,NA,NA,NA,NA,Yes
M168,Aim<e9>e,Density-dependence produces spurious relationships among demographic parameters in a harvested species,"Riecke, TV.",2022,Journal of Animal Ecology,Overwinter,Flyway,USA/Canada,North America,single-species,Spatula discors,Duck,Yes,Direct harvest,recreational hunting,Yes,Annual,All,CMR,banded recovery,all/combination,NA,NA,"some compensatory density dependence due to shooting mortality and fecundity, positive relationship between hunting mortality and hazard rate and abundance, hunting mortality increased with hunter numbers in periods of peak hunter activity when restrictions less), natural mortality is the driving factor behind pop abundance change, notably density dependence effects",Yes (prod),DD,Yes,Positive,Pressure increase,NA,NA,NA,Yes
M168,Aim<e9>e,Density-dependence produces spurious relationships among demographic parameters in a harvested species,"Riecke, TV.",2022,Journal of Animal Ecology,Overwinter,Flyway,USA/Canada,North America,single-species,Spatula discors,Duck,Yes,Direct harvest,recreational hunting,Yes,Annual,All,CMR,banded recovery,all/combination,NA,NA,"some compensatory density dependence due to shooting mortality and fecundity, positive relationship between hunting mortality and hazard rate and abundance, hunting mortality increased with hunter numbers in periods of peak hunter activity when restrictions less), natural mortality is the driving factor behind pop abundance change, notably density dependence effects",Yes (prod),Mort,Yes,Negative,Pressure increase,NA,NA,NA,Yes
M169,Aim<e9>e,Band recovery and recapture rates of american black ducks and mallards,"Robb, JR.",2002,Journal of Wildlife Management,Overwinter,Site,USA,North America,multi-species,Anas rubripes,Duck,Yes,Direct harvest,recreational hunting,No,Season: Shooting vs non-shooting,NA,CMR,banded recovery,NA,Body condition,NA,"black duck, adult male hgiher condition indices = lower harvest vulnerability",No,VU,Yes,Negative,low body condition,NA,NA,NA,Yes
M169,Aim<e9>e,Band recovery and recapture rates of american black ducks and mallards,"Robb, JR.",2002,Journal of Wildlife Management,Overwinter,Site,USA,North America,multi-species,Anas platyrhynchos,Duck,Yes,Direct harvest,recreational hunting,No,Season: Shooting vs non-shooting,NA,CMR,banded recovery,NA,Body condition,NA,birds travel furhter later in season and when in bettter body condition but no noticeable difference in vulnerabiltiy to mortality beteweeen age and sex classes,No,VU,No,Neutral,None,NA,NA,NA,Yes
M170,Aim<e9>e,An Integrated Population Model for Harvest Management of Atlantic Brant,"Roberts, AJ.",2021,Journal of Wildlife Management,NA,Flyway,USA,North America,single-species,Branta bernicula hrota,Geese,Yes,Direct harvest,recreational hunting,Yes,Annual,All,CMR,banded recovery,all/combination,Sex bias,Negative,"growth rate negatively correlated with producitivty and harvest rate, hgiher juvenile harvest rate in open hunting season compared to lcose, same with adult, high harvesr rates with more days and  larger bags",No,Abun,Yes,Negative,harvest increase,NA,NA,NA,Yes
M171,Aim<e9>e,Spatial and temporal variation in harvest probabilities for American black duck,"Roy, C.",2015,Ecology and Evolution,Overwinter,Regional,USA/Canada,North America,single-species,Anas rubripes,Duck,Yes,Direct harvest,recreational hunting,No,Annual,NA,CMR,banded recovery,NA,Age bias,Bias,"higher juvenile harvest probability (0.072-0.167 A and 0.110-0.285 J) 1982, regional variation in harvest probability - northern areas decline over time, local increases elsewhere",No,VU,Yes,Negative,Juv,NA,NA,NA,Yes
M173,Aim<e9>e,Mortality and refuge use by young ring-necked ducks before and during hunting season in north-central Minnesota,"Roy, CL.",2013,Journal of Wildlife Management,NA,Regional,USA,North America,single-species,Aythya collaris,Duck,Yes,Direct harvest,recreational hunting,Yes,Season: Shooting vs non-shooting,NA,CMR,banded recovery,NA,Sex bias,NA,"This is behaviour - movement onto refuge areas during hunting season, varied by year, males higher mortality than females during and out of unting season",No,VU,Yes,NA,Male,NA,NA,NA,Yes
M174,Aim<e9>e,Demographics of Canada Geese Introduced in Western Colorado,"Sanders, TA.",2014,Journal of Wildlife Management,Overwinter,Regional,USA,North America,single-species,Branta canadensi,Geese,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,NA,Age bias,Bias,"harvest rate 0.13 adult and 0.17 juvs, reduced surivval after frirst banding year 0.87-0.76, little survival difference between yearsa",No,Surv,Yes,Negative,Juv,NA,NA,NA,Yes
M175,Aim<e9>e,"Survival of greater white-fronted geese: Effects of year, season, sex, and body condition","Schmutz, JA.",1999,Journal of Wildlife Management,Overwinter,Flyway,USA,North America,single-species,Anser albifrons frontalis,Geese,Yes,Direct harvest,recreational hunting,Yes,Season: Shooting vs non-shooting,Survival,CMR,NA,NA,Age bias,Bias,"adult survival similar all years between fall harvest and migrating, but lower than the no-harvest season, males hgiher than females during fall-harvest but lower in no-harvest, juv monthly survival lowerst for fall-harvest, female monthly survival greatest when no hunting (0.98 vs 0.96), males inverse of this, monthly survival juvs = lower in first hunting seaon than all subsequent (0.83 vs 0.96)",No,Surv,Yes,Negative,Juv/Female,NA,NA,NA,Yes
M176,Aim<e9>e,Genetic methods for determining racial composition of Canada goose harvests,"Scribner, KT.",2003,Journal of Wildlife Management,Overwinter,National,USA,North America,single-species,Branta canadensi,Geese,Yes,Direct harvest,recreational hunting,No,Regional,NA,NA,banded recovery,NA,NA,NA,"greater proportion resident geese harvested early in season, different subpops vulnerable different times of season, different , resident and migratory canada geese make up different proportions of harvest bag at different times of year/different places",No,VU,Yes,NA,Resident,NA,NA,"more of a paper looking at use of harvest birds, but does show that mortality different in different populations",Yes
M177,Aim<e9>e,The black brant population is declining based on mark recapture,"Sedinger, JS.",2019,Journal of Wildlife Management,NA,Flyway,USA/Russia,North America,single-species,Branta bernicla nigricans,Geese,Yes,Direct harvest,recreational hunting,Yes,Annual,Abundance,All,banded recovery,NA,NA,NA,"population decline, use of banding data to estimate abundance, example better later in study with more detailed records as more hunters involved in report",No,Abun (data use),No,NA,NA,NA,NA,using hunting data to estiamte abundnce rather than impact of hunting on pop,Yes
M178,Aim<e9>e,"Population trends, productivity, and harvest of eastern population Tundra Swans","Serie, JR.",2002,Waterbirds,Overwinter,Flyway,USA,North America,single-species,Cygnus columbianus columbianus,Swan,Yes,Direct harvest,recreational hunting,No,Annual,Abundance,Population count,Bag total,Bag limits,NA,NA,"since hunting authorized pop growth slowed, adjusted harvest rate from 10% to 5% when pop slowed most, pop recovered",No,Abun,Yes,Negative,high harvest,NA,NA,NA,Yes
M179,Aim<e9>e,Survival Rates and Harvest Patterns of Ohio-Banded Canada Geese,"Shirkey, BT.",2018,Wildlife Society Bulletin,Overwinter,Site,USA,North America,single-species,Branta canadensis maxima,Geese,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,Bag total,all/combination,Age bias,Neutral,survival rates largely unaffected by annual harvest regulations,No,Sur,No,Neutral,NA,NA,NA,NA,Yes
M180,Aim<e9>e,Hierarchical Bayesian integrated model for estimating migratory bird harvest in Canada,"Smith, AC.",2022,Journal of Wildlife Management,Overwinter,National,Canada,North America,multi-species,"non-specific, goose and duck groups",Geese,Yes,Direct harvest,recreational hunting,Yes,Annual,All,Population count,Bag total,all/combination,Age bias,NA,"model compariosn for annual harvest estimates across species, demonstrates data types needed to estimate these more accurately and inform population/harvest regimes, harvest numbers declined most species, harvest estimates generally lower in bayesian model, less annual variation in estimates of new model, juvs harvest more than adults",No,Dat,NA,NA,NA,NA,NA,good paper for intro backgroun for this topic need for data etc.,Yes
M182,Aim<e9>e,A model of ruddy duck Oxyura jamaicensis eradication for the UK,"Smith, GC.",2005,Journal of Applied Ecology,Overwinter,National,UK,Europe,single-species,Oxyura jamaicensis,Duck,Yes,Direct harvest,culling,No,Annual,Abundance,Population count,Bag total,Bag limits,NA,NA,uses harvest data and population counts to create a model of historic harvest which is then used to inform simulations for harvest rates to reduce invasive population.,No,Dat,NA,NA,NA,NA,NA,"doesn't really assess harvest impact, but uses harvest data to inform simulation for other data",Yes
M183,Aim<e9>e,"Hunting and mallard survival, 1979-88","Smith, GW.",1992,Journal of Wildlife Management,Overwinter,Regional,USA/Canada,North America,single-species,Anas platyrhynchos,Duck,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,Bag limits,NA,NA,"reject compensatory and completely additive harvest mortality model, reduction in harvest rate over time period, data helo estiamte harvest rates over time periods more reliably to assess impact of harvest on survival, harvest rates too low to detect notable impact on overall surival, harvet rates changed but surival rates did not, no evidence surival higher where hunting more restricted",No,Surv,No,Neutral,NA,NA,NA,NA,Yes
M183,Aim<e9>e,"Hunting and mallard survival, 1979-88","Smith, GW.",1992,Journal of Wildlife Management,Overwinter,Regional,USA/Canada,North America,single-species,Anas platyrhynchos,Duck,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,Bag limits,NA,NA,"reject compensatory and completely additive harvest mortality model, reduction in harvest rate over time period, data helo estiamte harvest rates over time periods more reliably to assess impact of harvest on survival, harvest rates too low to detect notable impact on overall surival, harvet rates changed but surival rates did not, no evidence surival higher where hunting more restricted",No,Dat,No,Neutral,NA,NA,NA,NA,Yes
M184,Aim<e9>e,Variations in band reporting rate and implications for kill rate in Greater Snow Geese,"Souchay, G.",2014,Avian Conservation and Ecology,Overwinter,National,Canada,North America,single-species,Chen caerulescens atlantica,Geese,Yes,Direct harvest,recreational hunting,No,Annual,NA,CMR,banded recovery,NA,NA,NA,"hunter reporting better when band return higher value, regional differences in harvest rate - Quebec higher than rest of USA",No,HR,Yes,NA,Regional,NA,NA,NA,Yes
M185,Aim<e9>e,Investigating Rates of Hunting and Survival in Declining European Lapwing Populations,"Souchay, G.",2016,PLoS One,NA,Flyway,Multi-country,Europe,single-species,Vanellus vanellus,Waders,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,na,na,na,"regional differences in survival and recovery probability, proportion dead due to hunting fairly constant 1960-1990, higher for juvs, lowest propor die due to hunting in British isles, since 1990 more variable dead due to hunting year to year, kill rates o flapwings low and vary little over time",No,Surv,Yes,Negative,Juv/Regional,NA,NA,NA,Yes
M186,Aim<e9>e,Effects of hunting pressure and collection method bias on body mass of drake mallards,"Syzmanski, ML.",2013,Journal of Wildlife Management,Overwinter,Regional,USA/Canada,North America,single-species,Anas platyrhynchos,Duck,Yes,Direct harvest,recreational hunting,No,Annual,NA,NA,NA,all/combination,Body condition,Negative,"age and sex, males harvested in high hunting pressure areas were lighter than those in low hunting pressure areas, hunting method did not affect body weight in high pressure areas, low pressure hunting area, hunting method influenced weight",No,VU,Yes,Negative,high harvest low body condition,NA,NA,NA,Yes
M187,Aim<e9>e,Negative impacts of hunting and suction-dredging on otherwise high and stable survival rates in Curlew Numenius arquata,"Taylor, RC.",2013,Bird Study,NA,Regional,UK,Europe,single-species,Numenius arquata,Waders,No,Direct harvest,NA,Yes,Annual,Survival,CMR,NA,NA,NA,Negative,"surival increase from pre 1982 protections to post, no sig diff between sexes, survival increased 86-90 after hunting banned",No,Surv,Yes,Positive,hunting protection,NA,NA,NA,Yes
M188,Aim<e9>e,Improving use of morphometric discrimination to identify Canada goose subspecies,"Thompson, JE.",1999,Wildlife Society Bulletin,NA,Regional,USA,North America,single-species,Branta canadensi,Geese,Yes,Direct harvest,recreational hunting,No,Annual,NA,NA,banded recovery,NA,NA,NA,"interior  anada geese = 11% harvest, giant = 89%, increased to 21% with AHY birds, interior canada goose estiamtes = more than doubled due to incorrect classification of giants not completed growth",No,VU,Yes,Neutral,Regional,NA,NA,NA,Yes
M189,Aim<e9>e,"Survival and mortality of green-winged teal banded on the Yukon-Kuskokwim Delta, Alaska","Thompson, JM.",2022,Journal of Wildlife Management,Overwinter,Regional,USA,North America,single-species,Anas crecca,Duck,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,NA,Sex bias,NA,"female lower survival than male, juv lower than adult, hunting mortality greatest in juv males, increased from 0.09 1997 - 0.14 2015, non-hunting mortality greater and more vairiable",No,Surv,Yes,Negative,juv/female but juv male greatest mort,NA,NA,NA,Yes
M190,Aim<e9>e,Consequences of past and present harvest management in a declining flyway population of common eiders Somateria mollissima,"Tjornlov, RS.",2019,Ecology and Evolution,NA,Regional,Netherlands,Europe,single-species,Somateria mollissima,Duck,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,NA,na,na,"ban on females in denmark (most of harvest) insuggicient to hault decline in female survival and population as a whole, sex specific differences in survival, not primaraily driven by hunting moretality, hunting declined proprotion of mortality",No,Surv,No,Neutral,NA,NA,NA,NA,Yes
M191,Aim<e9>e,Population control by means of organised hunting effort: Experiences from a voluntary goose hunting arrangement,"Tombre, IM.",2022,Ambio,Overwinter,Regional,Norway,Europe,single-species,Anser brachyrhynchus,Geese,Yes,Direct harvest,recreational hunting,No,Annual,Abundance,Population count,Bag total,all/combination,NA,NA,"increase number of hunting free days significantly increaed the number of geese shot, may be due to more birds in the area, hunter free days provided more refuges, increase numbers in area (but total pop not increase in that time) over eyars number of hunters and days declined but bag size per day increased - hunting arrangement effect bag sizes?",No,HR,Yes,Positive/Negative,hunting protocol,NA,NA,NA,Yes
M192,Aim<e9>e,Comparative survival and recovery of Ross's and lesser snow geese from Canada's central arctic,"Traylor, JJ.",2012,Journal of Wildlife Management,NA,Regional,Canada,North America,multi-species,Chen caerulescens caerulescens,Geese,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,NA,Age bias,Bias,"17% higher survival than ross's geese, considerable annual varaition, juveniles 1.8 x more vulnerable to harvest",No,VU,Yes,Negative,Juv,NA,NA,NA,Yes
M192,Aim<e9>e,Comparative survival and recovery of Ross's and lesser snow geese from Canada's central arctic,"Traylor, JJ.",2012,Journal of Wildlife Management,NA,Regional,Canada,North America,multi-species,Chen rossii,Geese,Yes,Direct harvest,recreational hunting,Yes,Annual,Survival,CMR,banded recovery,NA,Age bias,Bias,"17% higher survival than ross's geese, considerable annual varaition, juveniles 1.8 x more vulnerable to harvest",No,VU,Yes,Negative,Juv,NA,NA,NA,Yes
M193,Aim<e9>e,"Management of a Dutch resident barnacle goose Branta leucopsis population: How can results from counts, ringing and hunting bag statistics be reconciled?","van der Jeugd, HP.",2017,Ambio,NA,National,Denmark,Europe,single-species,Branta leucopsis,Geese,Yes,Direct harvest,culling,Yes,Annual,All,All,Bag total,Bag limits,NA,NA,survival linked with hunting mortality,No,Surv,Yes,Negative,NA,NA,NA,NA,Yes
M194,Aim<e9>e,"Annual and seasonal survival of adult female Mottled Ducks in southern Florida, USA","Varner, DM.",2014,Condor,NA,Regional,USA,North America,single-species,Anas fulvigula fulvigula,Duck,Yes,Direct harvest,recreational hunting,Yes,Season: Shooting vs non-shooting,Survival,CMR,banded recovery,Bag limits,NA,NA,"hunting season surival varied among years, little effect of different regimes, mean hunting season survival in rural areas slightly higher in non-hunted reas than open hunting areas (not stat sig)",No,Surv,Yes/No,Negative,hunting,NA,NA,NA,Yes
M196,Aim<e9>e,"Mallard survival, movements, and habitat use during autumn in Illinois","Yetter, AP.",2018,Journal of Wildlife Management,Overwinter,Regional,USA,North America,single-species,Anas platyrhynchos,Duck,Yes,Direct harvest,recreational hunting,Yes,Season: Shooting vs non-shooting,Survival,CMR,banded recovery,NA,NA,NA,"adult survival greater than juv, mostly driven by climate effects, little effect of hunting period, survival greater during closed season than open hunting (daily)",No,Surv,Yes,Negative,hunting/juv,NA,NA,NA,Yes
